sku,upc,name,brand,category,subcategory,size,price,list_price,discount_percentage,currency,available,stock_quantity,image_url,product_url,store,description,unit_price,rating,reviews_count,scraped_at,last_updated
MX1000936,750141916787,Del Valle Agua Natural 600ml,Del Valle,Bebidas,Agua Natural,600ml,10.64,10.64,0,MXN,True,157,https://cdn.grocery-store.mx/products/1000936.jpg,https://www.bodegaaurrera.com.mx/producto/1000936,Chedraui,Del Valle Agua Natural 600ml - Producto de alta calidad para tu hogar,10.64,4.6,87,2025-11-18T16:20:48.473971,2025-11-18T16:20:48.473972
MX1000937,750583063605,Sedal Shampoo 400ml,Sedal,Higiene Personal,Shampoo,400ml,51.53,51.53,0,MXN,False,193,https://cdn.grocery-store.mx/products/1000937.jpg,https://www.comercialmexicana.com.mx/producto/1000937,HEB,Sedal Shampoo 400ml - Producto de alta calidad para tu hogar,51.53,4.1,186,2025-11-18T16:20:48.473978,2025-11-18T16:20:48.473979
MX1000938,750269356775,Gillette Pasta Dental 75ml,Gillette,Higiene Personal,Pasta Dental,75ml,29.95,29.95,0,MXN,True,38,https://cdn.grocery-store.mx/products/1000938.jpg,https://www.heb.com.mx/producto/1000938,Chedraui,Gillette Pasta Dental 75ml - Producto de alta calidad para tu hogar,29.95,5.0,431,2025-11-18T16:20:48.473985,2025-11-18T16:20:48.473985
MX1000939,750525036047,McCormick Verduras Mixtas 500g,McCormick,Congelados,Verduras Mixtas,500g,40.51,40.51,0,MXN,True,164,https://cdn.grocery-store.mx/products/1000939.jpg,https://www.chedraui.com.mx/producto/1000939,Chedraui,McCormick Verduras Mixtas 500g - Producto de alta calidad para tu hogar,40.51,4.5,108,2025-11-18T16:20:48.473993,2025-11-18T16:20:48.473994
MX1000940,750103063561,Jumex Refresco Cola 600ml,Jumex,Bebidas,Refresco Cola,600ml,17.11,17.11,0,MXN,True,29,https://cdn.grocery-store.mx/products/1000940.jpg,https://www.chedraui.com.mx/producto/1000940,Chedraui,Jumex Refresco Cola 600ml - Producto de alta calidad para tu hogar,17.11,4.5,242,2025-11-18T16:20:48.474000,2025-11-18T16:20:48.474001
MX1000941,750562415269,Philadelphia Queso Crema 190g,Philadelphia,Lácteos,Queso Crema,190g,35.19,35.19,0,MXN,True,449,https://cdn.grocery-store.mx/products/1000941.jpg,https://www.comercialmexicana.com.mx/producto/1000941,Walmart,Philadelphia Queso Crema 190g - Producto de alta calidad para tu hogar,35.19,4.1,459,2025-11-18T16:20:48.474010,2025-11-18T16:20:48.474011
MX1000942,750755922308,Wonder Donas 105g,Wonder,Panadería,Donas,105g,26.54,26.54,0,MXN,False,91,https://cdn.grocery-store.mx/products/1000942.jpg,https://www.walmart.com.mx/producto/1000942,Walmart,Wonder Donas 105g - Producto de alta calidad para tu hogar,26.54,3.5,49,2025-11-18T16:20:48.474017,2025-11-18T16:20:48.474018
MX1000943,750257202781,Suavitel Suavizante de Ropa 1L,Suavitel,Limpieza,Suavizante de Ropa,1L,32.94,32.94,0,MXN,True,326,https://cdn.grocery-store.mx/products/1000943.jpg,https://www.bodegaaurrera.com.mx/producto/1000943,La Comer,Suavitel Suavizante de Ropa 1L - Producto de alta calidad para tu hogar,32.94,4.7,148,2025-11-18T16:20:48.474024,2025-11-18T16:20:48.474025
MX1000944,750426752495,Holanda Papas a la Francesa 1kg,Holanda,Congelados,Papas a la Francesa,1kg,65.9,73.45,10.3,MXN,True,1,https://cdn.grocery-store.mx/products/1000944.jpg,https://www.soriana.com.mx/producto/1000944,Bodega Aurrera,Holanda Papas a la Francesa 1kg - Producto de alta calidad para tu hogar,65.9,4.0,333,2025-11-18T16:20:48.474032,2025-11-18T16:20:48.474033
MX1000945,750466666399,Maestro Limpio Cloro 1L,Maestro Limpio,Limpieza,Cloro,1L,19.9,19.9,0,MXN,True,107,https://cdn.grocery-store.mx/products/1000945.jpg,https://www.lacomer.com.mx/producto/1000945,Chedraui,Maestro Limpio Cloro 1L - Producto de alta calidad para tu hogar,19.9,4.6,62,2025-11-18T16:20:48.474039,2025-11-18T16:20:48.474039
MX1000946,750369479604,Chimex Salchicha de Pavo 500g,Chimex,Carnes y Embutidos,Salchicha de Pavo,500g,60.04,60.04,0,MXN,True,115,https://cdn.grocery-store.mx/products/1000946.jpg,https://www.heb.com.mx/producto/1000946,Soriana,Chimex Salchicha de Pavo 500g - Producto de alta calidad para tu hogar,60.04,3.8,396,2025-11-18T16:20:48.474045,2025-11-18T16:20:48.474046
MX1000947,750697902182,Fabuloso Jabón para Ropa en Barra 450g,Fabuloso,Limpieza,Jabón para Ropa en Barra,450g,23.42,23.42,0,MXN,True,0,https://cdn.grocery-store.mx/products/1000947.jpg,https://www.lacomer.com.mx/producto/1000947,Chedraui,Fabuloso Jabón para Ropa en Barra 450g - Producto de alta calidad para tu hogar,23.42,3.7,258,2025-11-18T16:20:48.474052,2025-11-18T16:20:48.474053
MX1000948,750955956574,Bonafont Té Verde 1L,Bonafont,Bebidas,Té Verde,1L,22.22,28.38,21.7,MXN,True,417,https://cdn.grocery-store.mx/products/1000948.jpg,https://www.chedraui.com.mx/producto/1000948,Soriana,Bonafont Té Verde 1L - Producto de alta calidad para tu hogar,22.22,4.3,356,2025-11-18T16:20:48.474061,2025-11-18T16:20:48.474062
MX1000949,750121047830,Del Valle Refresco Cola 2L,Del Valle,Bebidas,Refresco Cola,2L,40.65,40.65,0,MXN,True,326,https://cdn.grocery-store.mx/products/1000949.jpg,https://www.walmart.com.mx/producto/1000949,Comercial Mexicana,Del Valle Refresco Cola 2L - Producto de alta calidad para tu hogar,40.65,3.7,97,2025-11-18T16:20:48.474068,2025-11-18T16:20:48.474069
MX1000950,750867078553,Delimex Helado 1L,Delimex,Congelados,Helado,1L,82.21,82.21,0,MXN,True,50,https://cdn.grocery-store.mx/products/1000950.jpg,https://www.lacomer.com.mx/producto/1000950,La Comer,Delimex Helado 1L - Producto de alta calidad para tu hogar,82.21,4.0,95,2025-11-18T16:20:48.474075,2025-11-18T16:20:48.474075
MX1000951,750131009102,Holanda Helado 1L,Holanda,Congelados,Helado,1L,81.7,81.7,0,MXN,True,56,https://cdn.grocery-store.mx/products/1000951.jpg,https://www.chedraui.com.mx/producto/1000951,HEB,Holanda Helado 1L - Producto de alta calidad para tu hogar,81.7,4.5,486,2025-11-18T16:20:48.474082,2025-11-18T16:20:48.474082
MX1000952,750861489409,Ajax Limpiador Multiusos Lavanda 1L,Ajax,Limpieza,Limpiador Multiusos Lavanda,1L,36.01,36.01,0,MXN,True,313,https://cdn.grocery-store.mx/products/1000952.jpg,https://www.chedraui.com.mx/producto/1000952,HEB,Ajax Limpiador Multiusos Lavanda 1L - Producto de alta calidad para tu hogar,36.01,4.0,112,2025-11-18T16:20:48.474088,2025-11-18T16:20:48.474089
MX1000953,750154242810,Cheetos Galletas de Chocolate 120g,Cheetos,Botanas y Snacks,Galletas de Chocolate,120g,25.34,25.34,0,MXN,True,267,https://cdn.grocery-store.mx/products/1000953.jpg,https://www.lacomer.com.mx/producto/1000953,La Comer,Cheetos Galletas de Chocolate 120g - Producto de alta calidad para tu hogar,25.34,4.9,454,2025-11-18T16:20:48.474095,2025-11-18T16:20:48.474096
MX1000954,750829514363,Quaker Corn Flakes 500g,Quaker,Cereales,Corn Flakes,500g,58.81,58.81,0,MXN,True,192,https://cdn.grocery-store.mx/products/1000954.jpg,https://www.chedraui.com.mx/producto/1000954,Bodega Aurrera,Quaker Corn Flakes 500g - Producto de alta calidad para tu hogar,58.81,4.8,356,2025-11-18T16:20:48.474103,2025-11-18T16:20:48.474104
MX1000955,750194532160,Pepsi Jugo de Mango 1L,Pepsi,Bebidas,Jugo de Mango,1L,32.14,32.14,0,MXN,True,63,https://cdn.grocery-store.mx/products/1000955.jpg,https://www.walmart.com.mx/producto/1000955,Chedraui,Pepsi Jugo de Mango 1L - Producto de alta calidad para tu hogar,32.14,3.6,214,2025-11-18T16:20:48.474110,2025-11-18T16:20:48.474111
MX1000956,750404263315,Nestlé Granola 300g,Nestlé,Cereales,Granola,300g,76.27,76.27,0,MXN,True,432,https://cdn.grocery-store.mx/products/1000956.jpg,https://www.lacomer.com.mx/producto/1000956,Soriana,Nestlé Granola 300g - Producto de alta calidad para tu hogar,76.27,4.4,190,2025-11-18T16:20:48.474117,2025-11-18T16:20:48.474118
MX1000957,750569038950,Aurrera Pollo Empanizado 450g,Aurrera,Congelados,Pollo Empanizado,450g,132.08,132.08,0,MXN,True,109,https://cdn.grocery-store.mx/products/1000957.jpg,https://www.comercialmexicana.com.mx/producto/1000957,Comercial Mexicana,Aurrera Pollo Empanizado 450g - Producto de alta calidad para tu hogar,132.08,3.9,102,2025-11-18T16:20:48.474124,2025-11-18T16:20:48.474125
MX1000958,750829308912,McCormick Papas a la Francesa 1kg,McCormick,Congelados,Papas a la Francesa,1kg,58.76,58.76,0,MXN,True,451,https://cdn.grocery-store.mx/products/1000958.jpg,https://www.comercialmexicana.com.mx/producto/1000958,Walmart,McCormick Papas a la Francesa 1kg - Producto de alta calidad para tu hogar,58.76,3.6,314,2025-11-18T16:20:48.474133,2025-11-18T16:20:48.474133
MX1000959,750652637970,Zucaritas Hojuelas de Avena 400g,Zucaritas,Cereales,Hojuelas de Avena,400g,47.85,47.85,0,MXN,True,415,https://cdn.grocery-store.mx/products/1000959.jpg,https://www.lacomer.com.mx/producto/1000959,Comercial Mexicana,Zucaritas Hojuelas de Avena 400g - Producto de alta calidad para tu hogar,47.85,3.6,329,2025-11-18T16:20:48.474140,2025-11-18T16:20:48.474140
MX1000960,750776779535,Maestro Limpio Limpiador de Pisos 1L,Maestro Limpio,Limpieza,Limpiador de Pisos,1L,26.98,26.98,0,MXN,True,0,https://cdn.grocery-store.mx/products/1000960.jpg,https://www.comercialmexicana.com.mx/producto/1000960,Chedraui,Maestro Limpio Limpiador de Pisos 1L - Producto de alta calidad para tu hogar,26.98,3.7,178,2025-11-18T16:20:48.474148,2025-11-18T16:20:48.474149
MX1000961,750988450050,Marinela Pan de Caja Integral 680g,Marinela,Panadería,Pan de Caja Integral,680g,56.92,56.92,0,MXN,False,374,https://cdn.grocery-store.mx/products/1000961.jpg,https://www.lacomer.com.mx/producto/1000961,HEB,Marinela Pan de Caja Integral 680g - Producto de alta calidad para tu hogar,56.92,3.9,127,2025-11-18T16:20:48.474155,2025-11-18T16:20:48.474156
MX1000962,750401525508,McCormick Atún en Agua 140g,McCormick,Despensa,Atún en Agua,140g,16.81,16.81,0,MXN,True,379,https://cdn.grocery-store.mx/products/1000962.jpg,https://www.lacomer.com.mx/producto/1000962,Comercial Mexicana,McCormick Atún en Agua 140g - Producto de alta calidad para tu hogar,16.81,4.1,308,2025-11-18T16:20:48.474164,2025-11-18T16:20:48.474164
MX1000963,750873725605,Ajax Jabón para Ropa en Barra 450g,Ajax,Limpieza,Jabón para Ropa en Barra,450g,30.96,30.96,0,MXN,True,446,https://cdn.grocery-store.mx/products/1000963.jpg,https://www.chedraui.com.mx/producto/1000963,HEB,Ajax Jabón para Ropa en Barra 450g - Producto de alta calidad para tu hogar,30.96,4.8,495,2025-11-18T16:20:48.474171,2025-11-18T16:20:48.474171
MX1000964,750242017033,San Rafael Pechuga de Pavo 250g,San Rafael,Carnes y Embutidos,Pechuga de Pavo,250g,71.92,88.25,18.5,MXN,True,170,https://cdn.grocery-store.mx/products/1000964.jpg,https://www.heb.com.mx/producto/1000964,La Comer,San Rafael Pechuga de Pavo 250g - Producto de alta calidad para tu hogar,71.92,4.4,273,2025-11-18T16:20:48.474178,2025-11-18T16:20:48.474179
MX1000965,750776101147,Marinela Roles de Canela 230g,Marinela,Panadería,Roles de Canela,230g,32.66,41.42,21.1,MXN,True,137,https://cdn.grocery-store.mx/products/1000965.jpg,https://www.walmart.com.mx/producto/1000965,HEB,Marinela Roles de Canela 230g - Producto de alta calidad para tu hogar,32.66,3.6,234,2025-11-18T16:20:48.474186,2025-11-18T16:20:48.474187
MX1000966,750951667416,Herdez Frijoles Negros 580g,Herdez,Despensa,Frijoles Negros,580g,19.02,20.37,6.6,MXN,True,0,https://cdn.grocery-store.mx/products/1000966.jpg,https://www.heb.com.mx/producto/1000966,Comercial Mexicana,Herdez Frijoles Negros 580g - Producto de alta calidad para tu hogar,19.02,4.5,453,2025-11-18T16:20:48.474193,2025-11-18T16:20:48.474194
MX1000967,750677322873,Head & Shoulders Desodorante 50g,Head & Shoulders,Higiene Personal,Desodorante,50g,39.56,39.56,0,MXN,True,188,https://cdn.grocery-store.mx/products/1000967.jpg,https://www.walmart.com.mx/producto/1000967,Bodega Aurrera,Head & Shoulders Desodorante 50g - Producto de alta calidad para tu hogar,39.56,3.6,56,2025-11-18T16:20:48.474200,2025-11-18T16:20:48.474201
MX1000968,750191472519,Sedal Pasta Dental 75ml,Sedal,Higiene Personal,Pasta Dental,75ml,35.12,43.35,19.0,MXN,True,444,https://cdn.grocery-store.mx/products/1000968.jpg,https://www.soriana.com.mx/producto/1000968,La Comer,Sedal Pasta Dental 75ml - Producto de alta calidad para tu hogar,35.12,4.8,128,2025-11-18T16:20:48.474208,2025-11-18T16:20:48.474208
MX1000969,750888103444,Suavitel Limpiador de Pisos 1L,Suavitel,Limpieza,Limpiador de Pisos,1L,25.84,25.84,0,MXN,True,464,https://cdn.grocery-store.mx/products/1000969.jpg,https://www.chedraui.com.mx/producto/1000969,Bodega Aurrera,Suavitel Limpiador de Pisos 1L - Producto de alta calidad para tu hogar,25.84,3.8,390,2025-11-18T16:20:48.474215,2025-11-18T16:20:48.474215
MX1000970,750770466439,Knorr Harina de Trigo 1kg,Knorr,Despensa,Harina de Trigo,1kg,22.33,22.33,0,MXN,True,222,https://cdn.grocery-store.mx/products/1000970.jpg,https://www.bodegaaurrera.com.mx/producto/1000970,Bodega Aurrera,Knorr Harina de Trigo 1kg - Producto de alta calidad para tu hogar,22.33,3.7,234,2025-11-18T16:20:48.474222,2025-11-18T16:20:48.474223
MX1000971,750643782219,Ace Detergente Líquido 1L,Ace,Limpieza,Detergente Líquido,1L,71.15,87.87,19.0,MXN,True,163,https://cdn.grocery-store.mx/products/1000971.jpg,https://www.walmart.com.mx/producto/1000971,La Comer,Ace Detergente Líquido 1L - Producto de alta calidad para tu hogar,71.15,4.3,133,2025-11-18T16:20:48.474229,2025-11-18T16:20:48.474230
MX1000972,750305504606,Sedal Jabón de Tocador 3pk x 90g,Sedal,Higiene Personal,Jabón de Tocador,3pk x 90g,39.87,39.87,0,MXN,True,8,https://cdn.grocery-store.mx/products/1000972.jpg,https://www.chedraui.com.mx/producto/1000972,Chedraui,Sedal Jabón de Tocador 3pk x 90g - Producto de alta calidad para tu hogar,39.87,3.9,278,2025-11-18T16:20:48.474236,2025-11-18T16:20:48.474237
MX1000973,750451686410,Oscar Mayer Jamón de Pavo 200g,Oscar Mayer,Carnes y Embutidos,Jamón de Pavo,200g,49.19,62.75,21.6,MXN,True,316,https://cdn.grocery-store.mx/products/1000973.jpg,https://www.bodegaaurrera.com.mx/producto/1000973,La Comer,Oscar Mayer Jamón de Pavo 200g - Producto de alta calidad para tu hogar,49.19,4.7,215,2025-11-18T16:20:48.474247,2025-11-18T16:20:48.474248
MX1000974,750751674735,All-Bran Corn Flakes 500g,All-Bran,Cereales,Corn Flakes,500g,71.1,71.1,0,MXN,False,407,https://cdn.grocery-store.mx/products/1000974.jpg,https://www.chedraui.com.mx/producto/1000974,Bodega Aurrera,All-Bran Corn Flakes 500g - Producto de alta calidad para tu hogar,71.1,4.4,71,2025-11-18T16:20:48.474254,2025-11-18T16:20:48.474255
MX1000975,750769766841,McCormick Pollo Empanizado 450g,McCormick,Congelados,Pollo Empanizado,450g,101.35,101.35,0,MXN,True,203,https://cdn.grocery-store.mx/products/1000975.jpg,https://www.walmart.com.mx/producto/1000975,HEB,McCormick Pollo Empanizado 450g - Producto de alta calidad para tu hogar,101.35,3.8,337,2025-11-18T16:20:48.474262,2025-11-18T16:20:48.474262
MX1000976,750705429608,Colgate Pasta Dental 75ml,Colgate,Higiene Personal,Pasta Dental,75ml,30.88,30.88,0,MXN,True,490,https://cdn.grocery-store.mx/products/1000976.jpg,https://www.comercialmexicana.com.mx/producto/1000976,Comercial Mexicana,Colgate Pasta Dental 75ml - Producto de alta calidad para tu hogar,30.88,4.6,314,2025-11-18T16:20:48.474271,2025-11-18T16:20:48.474272
MX1000977,750107299342,Maestro Limpio Suavizante de Ropa 1L,Maestro Limpio,Limpieza,Suavizante de Ropa,1L,42.53,42.53,0,MXN,False,87,https://cdn.grocery-store.mx/products/1000977.jpg,https://www.chedraui.com.mx/producto/1000977,Comercial Mexicana,Maestro Limpio Suavizante de Ropa 1L - Producto de alta calidad para tu hogar,42.53,4.7,258,2025-11-18T16:20:48.474278,2025-11-18T16:20:48.474279
MX1000978,750147312775,Del Fuerte Salsa Verde 210g,Del Fuerte,Despensa,Salsa Verde,210g,15.43,15.43,0,MXN,True,155,https://cdn.grocery-store.mx/products/1000978.jpg,https://www.comercialmexicana.com.mx/producto/1000978,La Comer,Del Fuerte Salsa Verde 210g - Producto de alta calidad para tu hogar,15.43,3.7,184,2025-11-18T16:20:48.474285,2025-11-18T16:20:48.474285
MX1000979,750403154327,Holanda Helado 1L,Holanda,Congelados,Helado,1L,86.7,86.7,0,MXN,True,230,https://cdn.grocery-store.mx/products/1000979.jpg,https://www.comercialmexicana.com.mx/producto/1000979,Walmart,Holanda Helado 1L - Producto de alta calidad para tu hogar,86.7,4.4,215,2025-11-18T16:20:48.474292,2025-11-18T16:20:48.474292
MX1000980,750507736849,All-Bran Hojuelas de Avena 400g,All-Bran,Cereales,Hojuelas de Avena,400g,53.84,57.42,6.2,MXN,False,329,https://cdn.grocery-store.mx/products/1000980.jpg,https://www.comercialmexicana.com.mx/producto/1000980,Walmart,All-Bran Hojuelas de Avena 400g - Producto de alta calidad para tu hogar,53.84,3.8,121,2025-11-18T16:20:48.474301,2025-11-18T16:20:48.474302
MX1000981,750709736784,Verde Valle Salsa Roja 210g,Verde Valle,Despensa,Salsa Roja,210g,18.29,18.29,0,MXN,True,410,https://cdn.grocery-store.mx/products/1000981.jpg,https://www.bodegaaurrera.com.mx/producto/1000981,HEB,Verde Valle Salsa Roja 210g - Producto de alta calidad para tu hogar,18.29,3.8,86,2025-11-18T16:20:48.474308,2025-11-18T16:20:48.474309
MX1000982,750871901608,Quaker Hojuelas de Avena 400g,Quaker,Cereales,Hojuelas de Avena,400g,51.02,51.02,0,MXN,True,192,https://cdn.grocery-store.mx/products/1000982.jpg,https://www.soriana.com.mx/producto/1000982,Walmart,Quaker Hojuelas de Avena 400g - Producto de alta calidad para tu hogar,51.02,4.4,187,2025-11-18T16:20:48.474317,2025-11-18T16:20:48.474317
MX1000983,750968286629,Wonder Donas 105g,Wonder,Panadería,Donas,105g,26.95,26.95,0,MXN,True,146,https://cdn.grocery-store.mx/products/1000983.jpg,https://www.bodegaaurrera.com.mx/producto/1000983,Soriana,Wonder Donas 105g - Producto de alta calidad para tu hogar,26.95,4.3,392,2025-11-18T16:20:48.474324,2025-11-18T16:20:48.474325
MX1000984,750327100428,Cloralex Jabón para Ropa en Barra 450g,Cloralex,Limpieza,Jabón para Ropa en Barra,450g,29.45,29.45,0,MXN,True,263,https://cdn.grocery-store.mx/products/1000984.jpg,https://www.lacomer.com.mx/producto/1000984,HEB,Cloralex Jabón para Ropa en Barra 450g - Producto de alta calidad para tu hogar,29.45,5.0,176,2025-11-18T16:20:48.474331,2025-11-18T16:20:48.474332
MX1000985,750642652660,Carlos V Papas Fritas Naturales 170g,Carlos V,Botanas y Snacks,Papas Fritas Naturales,170g,46.36,46.36,0,MXN,False,277,https://cdn.grocery-store.mx/products/1000985.jpg,https://www.soriana.com.mx/producto/1000985,HEB,Carlos V Papas Fritas Naturales 170g - Producto de alta calidad para tu hogar,46.36,3.8,199,2025-11-18T16:20:48.474338,2025-11-18T16:20:48.474339
MX1000986,750335753287,FUD Salchicha de Pavo 500g,FUD,Carnes y Embutidos,Salchicha de Pavo,500g,76.02,76.02,0,MXN,True,284,https://cdn.grocery-store.mx/products/1000986.jpg,https://www.comercialmexicana.com.mx/producto/1000986,Chedraui,FUD Salchicha de Pavo 500g - Producto de alta calidad para tu hogar,76.02,3.8,213,2025-11-18T16:20:48.474345,2025-11-18T16:20:48.474346
MX1000987,750457009303,Zucaritas Cereal de Chocolate 350g,Zucaritas,Cereales,Cereal de Chocolate,350g,84.48,84.48,0,MXN,True,52,https://cdn.grocery-store.mx/products/1000987.jpg,https://www.heb.com.mx/producto/1000987,Comercial Mexicana,Zucaritas Cereal de Chocolate 350g - Producto de alta calidad para tu hogar,84.48,4.3,25,2025-11-18T16:20:48.474352,2025-11-18T16:20:48.474352
MX1000988,750755890864,Carlos V Galletas de Chocolate 120g,Carlos V,Botanas y Snacks,Galletas de Chocolate,120g,22.53,24.41,7.7,MXN,True,173,https://cdn.grocery-store.mx/products/1000988.jpg,https://www.bodegaaurrera.com.mx/producto/1000988,Chedraui,Carlos V Galletas de Chocolate 120g - Producto de alta calidad para tu hogar,22.53,3.9,490,2025-11-18T16:20:48.474360,2025-11-18T16:20:48.474360
MX1000989,750638507286,Bonafont Jugo de Mango 1L,Bonafont,Bebidas,Jugo de Mango,1L,34.85,34.85,0,MXN,True,213,https://cdn.grocery-store.mx/products/1000989.jpg,https://www.lacomer.com.mx/producto/1000989,La Comer,Bonafont Jugo de Mango 1L - Producto de alta calidad para tu hogar,34.85,3.8,383,2025-11-18T16:20:48.474367,2025-11-18T16:20:48.474367
